html_url;description;project;language;organisation;research_group
https://github.com/hpi-swa-lab/graalpython;A Python 3 implementation built on GraalVM;research;Python;hpi;software_architecture_group
https://github.com/hpi-swa-lab/babylonian-programming-smalltalk;An implementation of the Babylonian Programming Editor for Squeak/Smalltalk;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/tools-interactive-simulations;;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/cpython;The Python programming language;no_research;Python;hpi;software_architecture_group
https://github.com/hpi-swa-lab/Rack;A hierarchical ordering system for objects in Squeak/Smalltalk with a graphical interface;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/SqueakByExample-english;An introductory book about the Squeak/Smalltalk programming system, guiding students and developers through the environment, language, tools, and the Morphic framework by means of a series of examples and exercises.;no_research;TeX;hpi;software_architecture_group
https://github.com/hpi-swa-lab/BP2019RH1;;research;JavaScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/squeak-graphics-canvas;A collection of projects related to hardware-accelerated rendering of Squeak's Morphic.;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/px20-code-finder;;no_research;Python;hpi;software_architecture_group
https://github.com/hpi-swa-lab/graal;GraalVM: Run Programs Faster Anywhere :rocket:;no_research;;hpi;software_architecture_group
https://github.com/hpi-swa-lab/lively.next;Repository for work on lively.next at HPI's chair for software architecture.;no_research;JavaScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/QoppaS;An implementation of Qoppa Scheme using Ohm/S;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/qinoq;Create wonderful scrollytellings inside of lively.next ❄;no_research;JavaScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/squeak-graphics-opengl;A collection of projects related to using OpenGL in Squeak/Smalltalk;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/squeak-inbox-talk;Bringing squeak-dev into your image;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/graalpython-java-example;Java and Python Integration Example for GraalVM;no_research;Java;hpi;software_architecture_group
https://github.com/hpi-swa-lab/squeak-spelling-services;;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/BP2021RH1;Crowd-Sourced Picture Archive for Bad Harzburg / BP2021RH1;no_research;TypeScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/sb-visual-primitives;;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/sb-tree-sitter;Integration of Sandblocks with Tree-Sitter to load block-based languages from grammars;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/squeak-tracedebugger;A lightweight and efficient back-in-time debugger for Squeak to trace and retrace past method invocations and state changes. Powered by SimulationStudio.;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/godot-squeak;;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/sb-terminal;;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/ts-edit-action-detector;;research;Kotlin;hpi;software_architecture_group
https://github.com/hpi-swa-lab/pivr;;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/pivr-tools;;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/pivr-tools-assets;;no_research;;hpi;software_architecture_group
https://github.com/hpi-swa-lab/native-image-visualizations;Visualizing GraalVM Native Images for Exploring Ways of Reducing File Sizes;research;TypeScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/react-midi;An MIDI generator built on top of React/S;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/Probe-S;;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/serverless-squeak;;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/aws-sdk-smalltalk;AWS SDK for Smalltalk (Squeak port);no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/cloud-squeak;Minimal Squeak for Cloud Functions (Experimental);no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/godot-pronto;;research;GDScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/vr-shell;;no_research;GDScript;hpi;software_architecture_group
https://github.com/hpi-swa-lab/graalvm-causality-graph;;no_research;Java;hpi;software_architecture_group
https://github.com/SemanticMultimedia/locopod;LOcal COPy On Demand;research;Python;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/JungGraphMeasures;JungGraphMeasures - PageRank and HITS implementations for large RDF graphs ;research;Java;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/DBpedia_HITS_Scores;DBpedia_HITS_Scores;no_research;;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/DBpedia_PageinLinkCounts_Cleaned;DBpedia_PageinLinkCounts_Cleaned;no_research;;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/DBpedia_PageoutLinkCounts_Cleaned;DBpedia_PageoutLinkCounts_Cleaned;no_research;;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/DBpedia_PageRank_Scores;DBpedia_PageRank_Scores;no_research;;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/vocabularies;vocabularies;no_research;HTML;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/tlr;a platform for preserving history on the web of data;research;Python;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/COAL;web media content analysis framework;research;Java;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/tlr-java-api;Java API for tailr;no_research;Java;hpi;semantic_multimedia_research_group
https://github.com/SemanticMultimedia/RefreshQueries;;no_research;;hpi;semantic_multimedia_research_group
https://github.com/Museum-Barberini/twitterscraper;Scrape Twitter for Tweets;research;Python;hpi;museum_barberini
https://github.com/Museum-Barberini/Barberini-Analytics;A suite of data mining, analytics, and visualization solutions for analyzing museum data;research;Python;hpi;museum_barberini
https://github.com/Museum-Barberini/twint;An advanced Twitter scraping & OSINT tool written in Python that doesn't use Twitter's API, allowing you to scrape a user's followers, following, Tweets and more while evading most API limitations.;research;Python;hpi;museum_barberini
https://github.com/Museum-Barberini/FlightReset;Microsoft Office 365/2019/2016 for Mac Flight Reset Tool;no_research;;hpi;museum_barberini
https://github.com/Museum-Barberini/OutlookFontPoke;Microsoft Outlook 365/2019/2016 for Mac Default Font Changer;no_research;;hpi;museum_barberini
https://github.com/pik-copan/pyunicorn;Unified Complex Network and Recurrence Analysis Toolbox;research;Jupyter Notebook;pik;copan
https://github.com/pik-copan/MayaSim;Simulation of the raise and fall of the ancient Maya civilization on the Yucatan penisula;research;Jupyter Notebook;pik;copan
https://github.com/pik-copan/pymofa; collection of simple functions to run and evaluate computer models systematically;no_research;Jupyter Notebook;pik;copan
https://github.com/pik-copan/pycopancore;reference implementation of the copan:CORE World-Earth modelling framework;research;Python;pik;copan
https://github.com/pik-copan/pycopanbehave;Python implementation of COPAN:BEHAVE model;research;Python;pik;copan
https://github.com/pik-copan/pycopanpbcc;Python scripts for analyzing planetary boundaries in a conceptual model of the Earth's carbon cycle including geoengineering by terrestrial carbon dioxide removal;research;Python;pik;copan
https://github.com/pik-copan/pyregimeshifts;Python scripts for detecting nonlinear regime shifts in multiple paleoclimate time series as in Donges et al., Clim. Past. 11, 709-741 (2015);research;Python;pik;copan
https://github.com/pik-copan/pycascades;Python framework for simulating tipping cascades on complex networks;research;Jupyter Notebook;pik;copan
https://github.com/pik-copan/pytippinginteractions;Python scripts for studying dynamics of interacting tipping elements;research;Python;pik;copan
https://github.com/pik-copan/pycopandiscount;Python script to run the copan:DISCOUNT model;no_research;Python;pik;copan
https://github.com/pik-copan/pydrf;Python scripts for estimating dose response functions and performing surrogate analysis based on temporal network data;research;Jupyter Notebook;pik;copan
https://github.com/pik-copan/thinkathon2021inunsafewaters;;no_research;Python;pik;copan
https://github.com/pik-piam/madrat;R package | May All Data be Reproducible and Transparent (MADRaT);research;R;pik;pik-piam
https://github.com/pik-piam/magclass;R package | Data Class and Tools for Handling Spatial-Temporal Data;research;R;pik;pik-piam
https://github.com/pik-piam/mip;Model intercomparison visualization package;research;R;pik;pik-piam
https://github.com/pik-piam/magpie4;R package | MAgPIE outputs R package for MAgPIE version 4.x;research;R;pik;pik-piam
https://github.com/pik-piam/gdx;R package | readGDX package for R;research;R;pik;pik-piam
https://github.com/pik-piam/lusweave;R package | Landuse Sweave Utilities;research;R;pik;pik-piam
https://github.com/pik-piam/magpiesets;R package | MAgPIE sets for R;research;R;pik;pik-piam
https://github.com/pik-piam/luscale;R package | Landuse Scaling Tools;research;R;pik;pik-piam
https://github.com/pik-piam/goxygen;Documentation package for modular GAMS code;research;R;pik;pik-piam
https://github.com/pik-piam/shinyresults;R package with shiny modules and apps to analyze model results;research;R;pik;pik-piam
https://github.com/pik-piam/citation;R package | create cff citation file from R package metadata;research;R;pik;pik-piam
https://github.com/pik-piam/demystas;R package | Demystifying Automation on Simple Tasks;research;R;pik;pik-piam
https://github.com/pik-piam/remulator;A collection of R tools for fitting model results.;research;R;pik;pik-piam
https://github.com/pik-piam/remind;Contains the REMIND-specific routines for data and model output manipulation.;research;R;pik;pik-piam
https://github.com/pik-piam/luplot;Some useful functions to plot data such as a map plot function for     MAgPIE objects.;research;R;pik;pik-piam
https://github.com/pik-piam/trafficlight;The package contains tools for data validation and aggregation of validation results.;research;R;pik;pik-piam
https://github.com/pik-piam/mrvalidation;Package contains routines to prepare data for validation exercises.;research;R;pik;pik-piam
https://github.com/pik-piam/regressionworlddata;Model estimates parameters of model functions.;research;R;pik;pik-piam
https://github.com/pik-piam/lpjclass;Package containing the LPJ-Object-Class together with relevant functions and methods.;research;R;pik;pik-piam
https://github.com/pik-piam/quitte;Bits and pieces of code to use with quitte-style data frames;research;R;pik;pik-piam
https://github.com/pik-piam/limes;Contains the LIMES-specific routines for data and model output manipulation.;research;R;pik;pik-piam
https://github.com/pik-piam/rmndt;Tools for data.table objects in the REMIND context. (Dis-)Aggregation, magpie conversion, interpolation etc.;research;R;pik;pik-piam
https://github.com/pik-piam/mstools;tool functions that can be used by several madrat-dependent or magpie4 output functions.;research;R;pik;pik-piam
https://github.com/pik-piam/edgeTrpLib;Support Library for EDGE-Transport.;research;R;pik;pik-piam
https://github.com/pik-piam/coupling-doc;Documentation and instructions for model coupling;no_research;;pik;pik-piam
https://github.com/pik-piam/mrcommons;;research;R;pik;pik-piam
https://github.com/pik-piam/mrremind;The mrremind packages contains data preprocessing for the REMIND model.;research;R;pik;pik-piam
https://github.com/pik-piam/mrfeed;;research;R;pik;pik-piam
https://github.com/pik-piam/mrland;;research;R;pik;pik-piam
https://github.com/pik-piam/mrsoil;Package contains soil organic carbon cycling model based on IPCC Guidelines 2019 for data prepared in the madrat universe. ;research;R;pik;pik-piam
https://github.com/pik-piam/project_interfaces;Project specific interfaces to REMIND / MAgPIE.;no_research;R;pik;pik-piam
https://github.com/pik-piam/lucode2;A collection of tools which allow to manipulate and analyze code.;research;R;pik;pik-piam
https://github.com/pik-piam/gms;;research;R;pik;pik-piam
https://github.com/pik-piam/mrmagpie;The package provides cellular magpie related data via the madrat framework.;research;R;pik;pik-piam
https://github.com/pik-piam/primap;Coordination of primap development;no_research;Jupyter Notebook;pik;pik-piam
https://github.com/pik-piam/edgeTransport;A detailed transport sector model.;research;R;pik;pik-piam
https://github.com/pik-piam/mrfable;Tool for easy handling of FABLE project data (India Foodcrop);research;HTML;pik;pik-piam
https://github.com/pik-piam/mrwater;MAgPIE water preprocessing;research;R;pik;pik-piam
https://github.com/pik-piam/mrtutorial;Tutorial for mr- world packages, made as part of MAgPIE workshop;research;R;pik;pik-piam
https://github.com/pik-piam/MAgPIENCGains;;research;R;pik;pik-piam
https://github.com/pik-piam/remind2;The remind2 package contains the REMIND-specific routines for data and model output manipulation.;research;R;pik;pik-piam
https://github.com/pik-piam/piamModelTests;R package to work with IAMC-format data;research;R;pik;pik-piam
https://github.com/pik-piam/modelstats;A collection of tools for monitoring and diagnosing models;research;HTML;pik;pik-piam
https://github.com/pik-piam/mrvalidnitrogen;Madrat Sublibrary with validation-style reporting of nitrogen budgets;research;R;pik;pik-piam
https://github.com/pik-piam/GDPuc;R package for GDP unit conversion;research;R;pik;pik-piam
https://github.com/pik-piam/mrfish;calculations connected to fish and aquaculture;research;R;pik;pik-piam
https://github.com/pik-piam/mrwaste;MADRAT-linked package calculates municipal solid waste projections and environmental impacts, doi.org/10.1088/1748-9326/ab8659;research;R;pik;pik-piam
https://github.com/pik-piam/universe;;no_research;;pik;pik-piam
https://github.com/pik-piam/mrdrivers;Create GDP and population scenarios;research;R;pik;pik-piam
https://github.com/pik-piam/piktests;;research;R;pik;pik-piam
https://github.com/pik-piam/mredgebuildings;;research;R;pik;pik-piam
https://github.com/pik-piam/mredgetransport;;research;R;pik;pik-piam
https://github.com/pik-piam/.github;;no_research;;pik;pik-piam
https://github.com/pik-piam/discussions;Questions, answers, and discussions about PIAM tools, packages, and workflows;no_research;;pik;pik-piam
https://github.com/pik-piam/m4fsdp;Output routines for extracting results from the MAgPIE framework (versions 4.x) for the FSDP project;research;R;pik;pik-piam
https://github.com/pik-piam/mrdieter;The mrdieter packages contains data preprocessing for the DIETER model. ;research;R;pik;pik-piam
https://github.com/pik-piam/blackmagicc;Generate warming pathways using MAGICC for your MAgPIE runs using reference REMIND emissions;research;R;pik;pik-piam
https://github.com/pik-piam/cookiecutter-lucode;cookiecutter template for a new R package using lucode2;no_research;Python;pik;pik-piam
https://github.com/pik-piam/rOpenscmRunner;Run different simple climate models from R using a unified interface;research;R;pik;pik-piam
https://github.com/pik-piam/r2databus;;research;R;pik;pik-piam
https://github.com/pik-piam/rfp;;research;R;pik;pik-piam
https://github.com/pik-piam/lockfile-archive;Includes renv.lock files to document the pik-piam R package environment at different points in time;no_research;R;pik;pik-piam
https://github.com/pik-piam/miniPackage;;no_research;;pik;pik-piam
https://github.com/pik-piam/piamInterfaces;;research;R;pik;pik-piam
https://github.com/pik-piam/piamenv;;research;R;pik;pik-piam
https://github.com/pik-piam/mrwaterplots;Plotting functions for water-specific output analysis of mrwater library;research;R;pik;pik-piam
https://github.com/pik-piam/remindPypsa;;research;R;pik;pik-piam
https://github.com/pik-piam/piamMappings;;no_research;R;pik;pik-piam
https://github.com/pik-piam/mrtech;;no_research;;pik;pik-piam
https://github.com/pik-piam/mrdownscale;;research;R;pik;pik-piam
https://github.com/pik-piam/brick;;research;R;pik;pik-piam
https://github.com/pik-piam/mrfactors;;research;R;pik;pik-piam
https://github.com/remindmodel/remind;REMIND - REgional Model of INvestments and Development;research;GAMS;pik;remind
https://github.com/remindmodel/pre-processing;;no_research;R;pik;remind
https://github.com/pik-gane/vodle;We develop an interactive, consensus-oriented group decision app;research;JavaScript;pik;pik-gane
https://github.com/pik-gane/tricl;TriCl model in C++;research;C++;pik;pik-gane
https://github.com/pik-gane/pyresponsibility;quantify agents' degrees of moral responsibility in complex multi-agent decision situations;no_research;Python;pik;pik-gane
https://github.com/pik-gane/pyoptes;Python framework for optimization of epidemic testing strategies;no_research;Python;pik;pik-gane
https://github.com/pik-gane/satisfia;Satisficing-based Intelligent Agents;no_research;Python;pik;pik-gane
https://github.com/pik-gane/decision-transformer-satisfia;Official codebase for Decision Transformer: Reinforcement Learning via Sequence Modeling.;research;Python;pik;pik-gane
https://github.com/pik-gane/attainable-utility-preservation-satisfia;;no_research;;pik;pik-gane
https://github.com/pik-gane/pymdptoolbox-satisfia;Markov Decision Process (MDP) Toolbox for Python;research;Jupyter Notebook;pik;pik-gane
https://github.com/pik-gane/ai-safety-gridworlds-satisfia;This is a suite of reinforcement learning environments illustrating various safety properties of intelligent agents.;research;Python;pik;pik-gane
https://github.com/pik-gane/avoiding-side-effects-satisfia;Code for reproducing the results from the paper Avoiding Side Effects in Complex Environments;research;;pik;pik-gane
https://github.com/pik-gane/stable-baselines3-satisfia;PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. ;research;Python;pik;pik-gane
https://github.com/pik-gane/stable-baselines3-contrib-satisfia;Contrib package for Stable-Baselines3 -  Experimental reinforcement learning (RL) code;research;Python;pik;pik-gane
https://github.com/pik-gane/train-procgen-pytorch-satisfia;Pytorch implementation on OpenAI's Procgen ppo-baseline, built from scratch.;research;;pik;pik-gane
https://github.com/pik-gane/procgenAISC-satisfia;;no_research;;pik;pik-gane
https://github.com/pik-gane/motabarnn;python package for torch-based neural network version of MoTaBaR;no_research;Python;pik;pik-gane
https://github.com/pik-gane/RL4LMs_RLCHF;A modular RL library to fine-tune language models to human preferences;research;;pik;pik-gane
https://github.com/pik-gane/webppl-agents-satisfia;Webppl library for generating Gridworld MDPs. JS library for displaying Gridworld. Additional agents that satisfice.;research;JavaScript;pik;pik-gane
https://github.com/pik-gane/alpaca_farm-collective;A simulation framework for RLHF and alternatives. Develop your RLHF method without collecting human data. ;research;Python;pik;pik-gane
https://github.com/pik-gane/alpaca_eval-collective;A validated automatic evaluator for instruction-following language models. High-quality, cheap, and fast.;research;;pik;pik-gane
https://github.com/pik-gane/Minigrid-satisfia; Simple and easily configurable grid world environments for reinforcement learning;research;;pik;pik-gane
https://github.com/PIK-LPJmL/LPJmL;Welcome to the central open-source repository of LPJmL at PIK.  You are free to download the code under the AGPLv3 license, see LICENSE file. Have fun. Please note that there is absolutely no support outside agreed collaborations. We also don't provide any input data, which is derived from other sources. ;no_research;C;pik;LPJmL_group
https://github.com/PIK-LPJmL/LPJmLmdi;LPJmLmdi - model-data integration for the LPJmL dynamic global vegetation model (R package);research;R;pik;LPJmL_group
https://github.com/PIK-LPJmL/lpjmlkit;A collection of basic functions to facilitate the work with the DGVM LPJmL hosted at the Potsdam Institute for Climate Impact Research.     It provides functions for running LPJmL, as well as reading, processing and writing model-related data such as inputs and outputs or configuration files.;research;R;pik;LPJmL_group
https://github.com/PIK-LPJmL/LandInG;The Land Input Generator (LandInG) contains a collection of scripts to derive basic input datasets for terrestrial ecosystem models from diverse and partially conflicting data sources.;research;R;pik;LPJmL_group
https://github.com/PIK-LPJmL/pycoupler;;no_research;;pik;LPJmL_group
https://github.com/GFZ/spechomo;Spectral homogenization of multispectral satellite data.;research;Python;helmholz_center-gfz_potsdam;geosciences_gfz
https://github.com/GFZ/arosics;AROSICS - Automated and Robust Open-Source Image Co-Registration Software;research;Python;helmholz_center-gfz_potsdam;geosciences_gfz
https://github.com/GFZ/enpt;EnMAP Processing Tool - A Python package for pre-processing of EnMAP Level-1B data;research;Python;helmholz_center-gfz_potsdam;geosciences_gfz
https://github.com/GFZ/LocalPLSR;Quantification of soil parameters e.g. organic carbon, in field soil samples using spectrally similar soil samples from a large scale soil spectral database.;research;R;helmholz_center-gfz_potsdam;geosciences_gfz
https://github.com/GFZ/eGSIM;A web API and portal to explote, select and test Ground Shaking Intensity Models;research;JavaScript;helmholz_center-gfz_potsdam;geosciences_gfz
https://github.com/GFZ/grunt-css-url-rewrite;A grunt task for rewriting urls inside a stylesheet, using base64-encoded strings.;research;JavaScript;helmholz_center-gfz_potsdam;geosciences_gfz
https://github.com/GFZ-Centre-for-Early-Warning/caravan;CARAVAN is a free and open source web-based framework for on-demand seismic risk assessment, developed by the German Centre for Geosciences, Potsdam.;no_research;JavaScript;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/exsim;EXSIM12: A stochastic finite - fault computer program in FORTRAN (Assatourians and Atkinson, 2012);no_research;FORTRAN;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/exsim-pargen;Utility for generating init parameter files for EXSIM (in python);no_research;Python;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/REM_optimized_routing;REM (Rapid Environmental Mapping) module for optimized routing;research;QML;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/REM_satex_plugin;SATEX is a QGIS plugin to process LANDSAT satellite images;research;Python;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/REM_RRVS;RRVS (Remote Rapid Visual Survey) is a web tool for exposure screening based on omnidirectional images ;research;HTML;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/REM_DBschema;REM Database schema;no_research;PLpgSQL;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/REM_installation;Instructions for REM installation;no_research;TeX;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/workshop_unesco;;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/workshop_suggested_readings;Suggested readings for Workshop UNESCO - Lima and Santiago, May 2017;no_research;;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/TrainingCourse;;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/REM_DEA;Rapid Environmental Mapping - Data Exploration Application;research;HTML;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/Bottom-up-Exposure-Modelling;Ipython script to exemplify the methodology of fuzzy scoring to model exposure;research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/ECEE2018_Workshop;Landing Page for the joint Exposure Elicitation Workshop at 16ECEE 2018;no_research;;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/shakyground;Webservice for OpenQuake based ground motion field calculator as proposed by G.Weatherill;no_research;Python;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/quakeledger;Webservice that returns earthquake events from a local database;no_research;Python;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/riesgos_story_c1;;no_research;;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/EMCA-Exposure;Earthquake Model Central Asia - Exposure Models;research;;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/assetmaster;web service providing exposure models upon geographical query - RIESGOS project;research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/modelprop;Program to serve a fragility / vulnerability model according to a given schema - RIESGOS Project;research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/fuzzy_schemas;;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/GFZ-Centre-for-Early-Warning/damage_state_conversion;Python notebook to estimate probabilistic conversion across different physical damage states;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;center_for_early_warning_gfz
https://github.com/fastscape-lem/fastscapelib;A C++/Python library of efficient algorithms for landscape evolution modeling;research;C++;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/fastscape;A fast, versatile and user-friendly landscape evolution model;research;Python;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/fastscape-demo;A collection of Jupyter notebooks as examples of usage of the Fastscape software stack.;research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/fastscapelib-fortran;A Fortran (+ Python bindings) library of efficient algorithms for landscape evolution modeling;research;Fortran;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/design;Design ressources for Fastscape;no_research;;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/flow-routing-depressions;ESurfD paper code supplement ;research;C++;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/gilbert-board;A demonstration of Fastscape in an interactive GUI;research;Python;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/orographic-precipitation;LT Model of Orographic Precipitation - A Python Implementation;research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/fastscape-lem.github.io;Fastscape website;no_research;HTML;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/ipyfastscape;Interactive widgets for topographic data analysis and modelling in Jupyter notebooks;research;Python;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/s2s-future-dragonstone;S2S-Future DragonStone training program materials (Jupyter notebooks);research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/workshop-gfz-2021-01;Workshop Fastscape / Xarray-simlab 01-2021 materials (Jupyter notebooks);research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/fastscape-litho;;research;Python;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/crc-1211-short-course;Short Course on FastScape CRC 1211 Köln;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/isterre-short-course;Short course on FastScape at ISTerre, Universite Grenoble-Alpes, October 19 to 21, 2021;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/ESPM-course;Material for Earth Surface Process Modeling Course @ Uni Potsdam, Summer Semester 2022;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/workshop-potsdam-2022-10;Workshop on Xarray and Xarray-simlab - GFZ Potsdam 10/2022;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/workshop-xsimlab-grenoble-10-2022;Notebooks for workshop on Xarray-simlab run at ISTerre, University of Grenoble-Alpes, October 2022;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/workshop-itn-potsdam-2023-01;Workshop ITN - GFZ Potsdam 01/2023;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/VariableSPIM;Variable Discharge Stream Power Incision Model;research;Python;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/fastscape-lem/adascape;Simple adaptive speciation model as a component of FastScape-LEM;no_research;Jupyter Notebook;helmholz_center-gfz_potsdam;fastscape_lem
https://github.com/telota/ediarum;Archived repository for ediarum.JAR - see https://github.com/ediarum;no_research;Java;bbaw;telota
https://github.com/telota/archiv-editor;;no_research;Java;bbaw;telota
https://github.com/telota/rasmify;Reduce Arabic strings to their rasm, i.e. remove vocalization and other diacritics;research;PHP;bbaw;telota
https://github.com/telota/rasmify.js;;research;JavaScript;bbaw;telota
https://github.com/telota/cvma_fotostation_config;Konfiguration für die Metadatenverwaltung des CVMA-Bildarchivs in Potsdam mit FotoStation;no_research;Gnuplot;bbaw;telota
https://github.com/telota/rasmipy;Reduce Arabic strings to their rasm, i.e. remove vocalization and other diacritics;research;Python;bbaw;telota
https://github.com/telota/docker-mattermost;Docker solution for mattermost;no_research;Shell;bbaw;telota
https://github.com/telota/python-for-the-humanities;;no_research;Python;bbaw;telota
https://github.com/telota/exist;eXist Native XML Database and Application Platform;research;Java;bbaw;telota
https://github.com/telota/exist-documentation;Documentation of eXist;research;XQuery;bbaw;telota
https://github.com/telota/bts;Berlin Text System - Collaborative Editing of Ancient Egyptian Texts and Dictionaries;research;Java;bbaw;telota
